date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_quintal
2021-01-17,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1737.33,2046.93,1892.13,6946.3
2021-01-17,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1237.3,1755.73,1496.51,5900.4
2021-01-17,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1513.84,2051.17,1782.5,4494.6
2021-01-17,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1398.77,1845.23,1622.0,6042.0
2021-01-17,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1304.44,1851.85,1578.14,7128.4
2021-01-17,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1425.22,1832.74,1628.98,4360.7
2021-01-17,Maharashtra,Pune,Pune APMC,Onion,Red,1539.2,2036.71,1787.96,5334.3
2021-01-17,Maharashtra,Pune,Pune APMC,Onion,Local,1563.01,1855.18,1709.09,5117.0
2021-01-17,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1522.43,1992.52,1757.48,7108.9
2021-01-17,Maharashtra,Solapur,Solapur APMC,Onion,Red,1223.7,1540.58,1382.14,5157.0
2021-01-17,Maharashtra,Solapur,Solapur APMC,Onion,Local,1214.57,1491.88,1353.23,5516.4
2021-01-17,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1605.8,1939.35,1772.58,4575.9
2021-01-17,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1088.55,1539.16,1313.86,5209.6
2021-01-17,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1212.02,1600.29,1406.15,6129.1
2021-01-17,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1475.95,1762.69,1619.32,7371.3
2021-01-18,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1339.86,1741.05,1540.45,6003.4
2021-01-18,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1336.14,1636.34,1486.24,7034.6
2021-01-18,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1556.1,1903.88,1729.99,4624.6
2021-01-18,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1379.34,1815.37,1597.35,4198.8
2021-01-18,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1173.94,1613.03,1393.48,5519.3
2021-01-18,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1243.53,1582.92,1413.22,5881.6
2021-01-18,Maharashtra,Pune,Pune APMC,Onion,Red,1717.33,2080.08,1898.7,4594.8
2021-01-18,Maharashtra,Pune,Pune APMC,Onion,Local,1256.33,1680.39,1468.36,5367.5
2021-01-18,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1636.55,1931.01,1783.78,4506.9
2021-01-18,Maharashtra,Solapur,Solapur APMC,Onion,Red,1486.6,1754.69,1620.65,4731.2
2021-01-18,Maharashtra,Solapur,Solapur APMC,Onion,Local,1333.15,1639.68,1486.41,6264.1
2021-01-18,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1333.81,1787.22,1560.52,4786.4
2021-01-18,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1468.4,1758.65,1613.53,4803.4
2021-01-18,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1231.14,1710.72,1470.93,5328.1
2021-01-18,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1441.68,1937.82,1689.75,4673.3
2021-01-19,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1569.8,1847.64,1708.72,4266.2
2021-01-19,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1310.53,1604.31,1457.42,4065.3
2021-01-19,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1550.65,1982.15,1766.4,7016.3
2021-01-19,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1240.92,1719.79,1480.36,5139.5
2021-01-19,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1187.77,1571.38,1379.58,4888.2
2021-01-19,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1319.4,1757.61,1538.51,5369.8
2021-01-19,Maharashtra,Pune,Pune APMC,Onion,Red,1388.73,1730.07,1559.4,7206.4
2021-01-19,Maharashtra,Pune,Pune APMC,Onion,Local,1490.75,2043.34,1767.05,4452.3
2021-01-19,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1550.52,2183.23,1866.87,6700.1
2021-01-19,Maharashtra,Solapur,Solapur APMC,Onion,Red,1435.63,1836.54,1636.08,4051.5
2021-01-19,Maharashtra,Solapur,Solapur APMC,Onion,Local,1204.93,1608.18,1406.56,4853.6
2021-01-19,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1310.08,1581.72,1445.9,6819.6
2021-01-19,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1416.75,1721.71,1569.23,4902.7
2021-01-19,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1322.31,1558.03,1440.17,7090.0
2021-01-19,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1486.36,1844.07,1665.22,5863.0
2021-01-20,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1327.72,1778.57,1553.14,6801.9
2021-01-20,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1296.64,1718.98,1507.81,6240.7
2021-01-20,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1655.7,2013.6,1834.65,7090.4
2021-01-20,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1235.94,1611.5,1423.72,4134.9
2021-01-20,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1201.36,1458.36,1329.86,6489.4
2021-01-20,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1521.71,1877.0,1699.36,5301.3
2021-01-20,Maharashtra,Pune,Pune APMC,Onion,Red,1516.02,1886.45,1701.23,5186.7
2021-01-20,Maharashtra,Pune,Pune APMC,Onion,Local,1303.58,1716.21,1509.89,5596.8
2021-01-20,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1698.21,2280.57,1989.39,7166.8
2021-01-20,Maharashtra,Solapur,Solapur APMC,Onion,Red,1334.49,1576.45,1455.47,4868.5
2021-01-20,Maharashtra,Solapur,Solapur APMC,Onion,Local,1238.32,1639.84,1439.08,4150.1
2021-01-20,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1647.89,2069.54,1858.72,6601.5
2021-01-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1417.18,1699.76,1558.47,4230.9
2021-01-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1198.25,1617.32,1407.79,5456.4
2021-01-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1630.22,2011.27,1820.75,6765.7
2021-01-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1528.99,1896.22,1712.61,5985.9
2021-01-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1389.19,1754.12,1571.65,4286.9
2021-01-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1554.85,1894.67,1724.76,5821.2
2021-01-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1382.38,1937.83,1660.1,6469.7
2021-01-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1266.66,1711.01,1488.83,6868.2
2021-01-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1601.66,1977.34,1789.5,5642.4
2021-01-21,Maharashtra,Pune,Pune APMC,Onion,Red,1648.69,2007.18,1827.93,5909.9
2021-01-21,Maharashtra,Pune,Pune APMC,Onion,Local,1345.23,1902.34,1623.79,4090.6
2021-01-21,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1448.01,2051.46,1749.73,7283.4
2021-01-21,Maharashtra,Solapur,Solapur APMC,Onion,Red,1346.89,1916.03,1631.46,5590.6
2021-01-21,Maharashtra,Solapur,Solapur APMC,Onion,Local,1228.58,1538.21,1383.4,6799.1
2021-01-21,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1479.0,1749.2,1614.1,6006.4
2021-01-21,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1392.76,1660.51,1526.64,6347.2
2021-01-21,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1226.76,1542.4,1384.58,6444.2
2021-01-21,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1409.43,1845.41,1627.42,6669.0
2021-01-22,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1426.74,1786.19,1606.47,6107.4
2021-01-22,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1352.94,1664.65,1508.79,4058.0
2021-01-22,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1520.19,2129.77,1824.98,4047.4
2021-01-22,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1328.69,1888.11,1608.4,6696.4
2021-01-22,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1257.0,1808.08,1532.54,5169.8
2021-01-22,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1419.96,1836.78,1628.37,6112.9
2021-01-22,Maharashtra,Pune,Pune APMC,Onion,Red,1609.22,2256.16,1932.69,7327.8
2021-01-22,Maharashtra,Pune,Pune APMC,Onion,Local,1370.28,1751.58,1560.93,6487.9
2021-01-22,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1822.95,2245.58,2034.27,4351.3
2021-01-22,Maharashtra,Solapur,Solapur APMC,Onion,Red,1256.06,1565.37,1410.72,4770.8
2021-01-22,Maharashtra,Solapur,Solapur APMC,Onion,Local,1195.04,1414.81,1304.93,4035.8
2021-01-22,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1417.45,1798.3,1607.87,6290.5
2021-01-22,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1427.67,1751.38,1589.53,7211.5
2021-01-22,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1233.39,1754.74,1494.07,5567.4
2021-01-22,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1395.1,1854.39,1624.74,4544.0
2021-01-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1431.88,1901.08,1666.48,5721.7
2021-01-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1371.3,1686.45,1528.88,4576.4
2021-01-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1404.29,1931.16,1667.72,5167.8
2021-01-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1414.44,1679.88,1547.16,7276.7
2021-01-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1329.36,1797.08,1563.22,4499.2
2021-01-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1360.73,1885.22,1622.98,4739.6
2021-01-23,Maharashtra,Pune,Pune APMC,Onion,Red,1552.45,2054.94,1803.7,5951.3
2021-01-23,Maharashtra,Pune,Pune APMC,Onion,Local,1327.97,1587.92,1457.94,6964.5
2021-01-23,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1497.94,2106.67,1802.3,7230.9
2021-01-23,Maharashtra,Solapur,Solapur APMC,Onion,Red,1249.68,1747.92,1498.8,6733.0
2021-01-23,Maharashtra,Solapur,Solapur APMC,Onion,Local,1308.28,1562.96,1435.62,5366.5
2021-01-23,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1593.82,2017.29,1805.56,4859.9
2021-01-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1426.55,1702.21,1564.38,4725.1
2021-01-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1330.87,1794.43,1562.65,4234.3
2021-01-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1433.69,1854.81,1644.25,5993.3
2021-01-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1480.46,2054.84,1767.65,5159.9
2021-01-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1380.82,1710.69,1545.76,6968.5
2021-01-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1617.05,2231.88,1924.47,6218.3
2021-01-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1427.82,1930.76,1679.29,6292.2
2021-01-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1273.73,1694.86,1484.29,6539.5
2021-01-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1474.83,1852.52,1663.67,6508.1
2021-01-24,Maharashtra,Pune,Pune APMC,Onion,Red,1624.97,1970.4,1797.69,6761.8
2021-01-24,Maharashtra,Pune,Pune APMC,Onion,Local,1477.01,1736.12,1606.57,4952.9
2021-01-24,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1729.17,2300.08,2014.63,7317.9
2021-01-24,Maharashtra,Solapur,Solapur APMC,Onion,Red,1207.2,1611.39,1409.3,5814.7
2021-01-24,Maharashtra,Solapur,Solapur APMC,Onion,Local,1214.93,1670.84,1442.89,4339.4
2021-01-24,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1347.03,1923.64,1635.33,5139.7
2021-01-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1470.04,1961.68,1715.86,7150.4
2021-01-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1221.8,1524.12,1372.96,6387.7
2021-01-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1520.62,1809.46,1665.04,5958.4
2021-01-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1618.76,1917.86,1768.31,6944.3
2021-01-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1109.99,1588.58,1349.28,7275.9
2021-01-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1413.48,1935.32,1674.4,4058.7
2021-01-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1502.16,1771.28,1636.72,5077.5
2021-01-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1342.02,1809.48,1575.75,5494.1
2021-01-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1494.18,1853.61,1673.9,7372.2
2021-01-25,Maharashtra,Pune,Pune APMC,Onion,Red,1470.38,1783.98,1627.18,6682.9
2021-01-25,Maharashtra,Pune,Pune APMC,Onion,Local,1184.26,1600.17,1392.21,4727.1
2021-01-25,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1622.34,2174.61,1898.47,4905.9
2021-01-25,Maharashtra,Solapur,Solapur APMC,Onion,Red,1222.99,1742.14,1482.57,4489.6
2021-01-25,Maharashtra,Solapur,Solapur APMC,Onion,Local,1259.91,1609.95,1434.93,6150.4
2021-01-25,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1409.83,1793.45,1601.64,4909.2
2021-01-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1298.39,1828.04,1563.21,4758.4
2021-01-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1286.34,1576.36,1431.35,4081.0
2021-01-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1268.92,1775.64,1522.28,5587.2
2021-01-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1475.91,2109.96,1792.93,4607.0
2021-01-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1277.46,1753.62,1515.54,6853.1
2021-01-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1502.12,2057.84,1779.98,6108.5
2021-01-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1360.83,1877.91,1619.37,5615.5
2021-01-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1363.97,1639.48,1501.73,4401.4
2021-01-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1451.01,1773.64,1612.32,5649.8
2021-01-26,Maharashtra,Pune,Pune APMC,Onion,Red,1803.91,2145.2,1974.56,5957.7
2021-01-26,Maharashtra,Pune,Pune APMC,Onion,Local,1497.63,1871.76,1684.69,5525.9
2021-01-26,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1651.92,1943.75,1797.83,4221.7
2021-01-26,Maharashtra,Solapur,Solapur APMC,Onion,Red,1283.85,1701.86,1492.86,4968.6
2021-01-26,Maharashtra,Solapur,Solapur APMC,Onion,Local,1003.76,1356.64,1180.2,6905.4
2021-01-26,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1359.59,1675.9,1517.74,7336.5
2021-01-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1415.7,1710.33,1563.01,5674.7
2021-01-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1328.89,1747.12,1538.01,4008.2
2021-01-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1537.36,1927.68,1732.52,5738.8
2021-01-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1490.09,1760.97,1625.53,4242.6
2021-01-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1253.77,1594.71,1424.24,4427.1
2021-01-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1612.16,2226.58,1919.37,4656.8
2021-01-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1501.24,1822.84,1662.04,4331.2
2021-01-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1431.55,1691.24,1561.39,7164.7
2021-01-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1622.64,1924.88,1773.76,5819.1
2021-01-27,Maharashtra,Pune,Pune APMC,Onion,Red,1575.54,2137.77,1856.65,6706.5
2021-01-27,Maharashtra,Pune,Pune APMC,Onion,Local,1454.6,1828.72,1641.66,6751.1
2021-01-27,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1766.16,2271.84,2019.0,6167.6
2021-01-27,Maharashtra,Solapur,Solapur APMC,Onion,Red,1346.74,1758.64,1552.69,6467.5
2021-01-27,Maharashtra,Solapur,Solapur APMC,Onion,Local,1105.21,1548.93,1327.07,4721.8
2021-01-27,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1286.62,1842.27,1564.45,5122.7
2021-01-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1380.85,1852.5,1616.67,5672.3
2021-01-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1177.56,1546.82,1362.19,6425.3
2021-01-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1484.74,1814.52,1649.63,6292.5
2021-01-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1516.93,1806.83,1661.88,4079.3
2021-01-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1218.16,1705.98,1462.07,6452.4
2021-01-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1318.53,1799.57,1559.05,5424.6
2021-01-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1217.72,1747.86,1482.79,4111.6
2021-01-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1094.86,1532.92,1313.89,5946.5
2021-01-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1612.24,2088.39,1850.32,6950.7
2021-01-28,Maharashtra,Pune,Pune APMC,Onion,Red,1438.22,2027.66,1732.94,5411.7
2021-01-28,Maharashtra,Pune,Pune APMC,Onion,Local,1381.19,1951.95,1666.57,4692.7
2021-01-28,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1453.06,1935.19,1694.12,6126.7
2021-01-28,Maharashtra,Solapur,Solapur APMC,Onion,Red,1253.03,1700.78,1476.9,7072.0
2021-01-28,Maharashtra,Solapur,Solapur APMC,Onion,Local,1275.34,1552.36,1413.85,4784.2
2021-01-28,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1440.28,1777.23,1608.75,6941.6
2021-01-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1468.86,1886.73,1677.8,5728.9
2021-01-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1362.69,1653.29,1507.99,5307.4
2021-01-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1213.25,1734.9,1474.07,4854.4
2021-01-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1282.37,1761.28,1521.83,4420.8
2021-01-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1307.31,1869.55,1588.43,5521.0
2021-01-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1542.59,1938.38,1740.49,6799.0
2021-01-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1295.46,1659.13,1477.29,4822.3
2021-01-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1418.32,1722.0,1570.16,4546.0
2021-01-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1618.48,1914.03,1766.25,6483.9
2021-01-29,Maharashtra,Pune,Pune APMC,Onion,Red,1460.27,2034.95,1747.61,6719.9
2021-01-29,Maharashtra,Pune,Pune APMC,Onion,Local,1553.77,2053.51,1803.64,6933.2
2021-01-29,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1644.97,2039.07,1842.02,4169.4
2021-01-29,Maharashtra,Solapur,Solapur APMC,Onion,Red,1314.56,1718.28,1516.42,7166.0
2021-01-29,Maharashtra,Solapur,Solapur APMC,Onion,Local,1280.84,1602.68,1441.76,5703.1
2021-01-29,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1468.48,1738.36,1603.42,4480.3
2021-01-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1446.19,1861.17,1653.68,5731.6
2021-01-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1254.47,1625.68,1440.08,6247.0
2021-01-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1579.45,1931.17,1755.31,6269.3
2021-01-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1273.24,1820.86,1547.05,4294.8
2021-01-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1190.97,1667.87,1429.42,4578.5
2021-01-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1643.17,2219.76,1931.46,6830.4
2021-01-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1405.46,1824.43,1614.94,6080.0
2021-01-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1226.33,1717.65,1471.99,5919.0
2021-01-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1609.99,1974.01,1792.0,6219.8
2021-01-30,Maharashtra,Pune,Pune APMC,Onion,Red,1681.02,2136.82,1908.92,6193.7
2021-01-30,Maharashtra,Pune,Pune APMC,Onion,Local,1339.09,1926.75,1632.92,4139.2
2021-01-30,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1468.94,2103.9,1786.42,5361.3
2021-01-30,Maharashtra,Solapur,Solapur APMC,Onion,Red,1350.27,1777.9,1564.09,6490.9
2021-01-30,Maharashtra,Solapur,Solapur APMC,Onion,Local,1178.33,1653.69,1416.01,5351.8
2021-01-30,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1448.67,2003.76,1726.22,6572.1
2021-01-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1220.03,1684.05,1452.04,5459.0
2021-01-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1210.08,1586.01,1398.05,3994.5
2021-01-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1471.79,1844.76,1658.28,5223.5
2021-01-31,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1592.98,2022.73,1807.86,5503.6
2021-01-31,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1263.29,1555.78,1409.54,5246.6
2021-01-31,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1633.03,2173.34,1903.19,5554.1
2021-01-31,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1497.21,1897.74,1697.47,6916.3
2021-01-31,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1123.34,1325.53,1224.43,5137.6
2021-01-31,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1685.93,2137.12,1911.52,5333.7
2021-01-31,Maharashtra,Pune,Pune APMC,Onion,Red,1625.05,2157.61,1891.33,6580.9
2021-01-31,Maharashtra,Pune,Pune APMC,Onion,Local,1542.01,2135.13,1838.57,6421.6
2021-01-31,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1752.17,2160.44,1956.3,7133.4
2021-01-31,Maharashtra,Solapur,Solapur APMC,Onion,Red,1426.15,1694.62,1560.39,7158.6
2021-01-31,Maharashtra,Solapur,Solapur APMC,Onion,Local,1149.02,1488.13,1318.57,4849.8
2021-01-31,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1412.24,1755.94,1584.09,5021.9
2021-01-31,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1408.34,1760.5,1584.42,6054.4
2021-01-31,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1296.82,1760.33,1528.58,4903.8
2021-01-31,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1396.89,1700.82,1548.85,6295.5
2021-02-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1201.1,1462.51,1331.8,6768.0
2021-02-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1011.03,1331.29,1171.16,5693.5
2021-02-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1190.01,1699.39,1444.7,6601.5
2021-02-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1215.16,1439.02,1327.09,7200.0
2021-02-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1051.71,1498.32,1275.01,7073.8
2021-02-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1237.23,1520.78,1379.01,5515.4
2021-02-01,Maharashtra,Pune,Pune APMC,Onion,Red,1255.33,1667.77,1461.55,6311.4
2021-02-01,Maharashtra,Pune,Pune APMC,Onion,Local,1022.35,1406.19,1214.27,5766.4
2021-02-01,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1229.18,1705.33,1467.25,6362.2
2021-02-01,Maharashtra,Solapur,Solapur APMC,Onion,Red,1033.22,1376.31,1204.77,6474.3
2021-02-01,Maharashtra,Solapur,Solapur APMC,Onion,Local,989.56,1308.17,1148.86,5339.2
2021-02-01,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1229.27,1507.54,1368.4,5050.0
2021-02-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1206.09,1422.6,1314.34,7235.2
2021-02-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1095.0,1347.0,1221.0,6230.9
2021-02-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1312.54,1737.92,1525.23,6654.4
2021-02-02,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1127.09,1442.71,1284.9,7537.8
